구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2020년06월03일,1690.91,1582.09,1574.51,1481.74,1502.73,1495.96,1519.59,1564.46,1576.25,1578.84,1591.18,1564.17,1527.53,1598.54,1581.74,1700.00,1648.25
2020년06월04일,1692.08,1583.71,1574.07,1482.04,1505.57,1496.32,1509.00,1565.74,1577.50,1578.84,1594.39,1565.23,1529.11,1612.38,1584.52,1700.00,1660.75
2020년06월05일,1693.51,1587.80,1577.29,1489.88,1503.90,1500.61,1510.88,1569.71,1578.38,1578.19,1587.53,1567.97,1530.68,1612.38,1583.80,1700.00,1660.75
2020년06월06일,1696.04,1588.52,1579.07,1491.31,1509.39,1505.14,1508.00,1571.61,1580.13,1583.03,1592.53,1567.97,1528.58,1614.10,1584.83,1700.00,1660.75
2020년06월07일,1696.30,1588.67,1580.09,1484.79,1513.78,1506.21,1508.00,1572.65,1580.38,1584.32,1594.09,1569.26,1530.68,1617.50,1584.83,1700.00,1660.75
2020년06월08일,1695.06,1590.97,1583.93,1492.90,1514.25,1507.68,1506.06,1574.18,1581.00,1586.26,1594.41,1569.26,1530.68,1602.71,1585.42,1700.00,1660.75
2020년06월09일,1701.01,1593.00,1588.71,1498.84,1515.50,1517.21,1513.38,1578.38,1583.00,1586.26,1598.16,1571.84,1533.84,1607.21,1587.89,1715.00,1660.75
2020년06월10일,1704.81,1595.46,1595.37,1501.86,1518.63,1520.07,1513.38,1582.19,1588.25,1588.58,1601.28,1571.84,1541.21,1605.43,1591.98,1715.00,1660.75
2020년06월11일,1707.37,1597.64,1598.63,1508.49,1520.71,1525.64,1513.38,1585.31,1589.75,1591.52,1601.91,1573.45,1541.21,1605.43,1595.16,1715.00,1660.75
2020년06월12일,1710.10,1599.81,1599.50,1501.27,1524.10,1527.93,1513.38,1587.99,1592.50,1591.52,1602.53,1573.45,1541.21,1604.86,1598.04,1715.00,1660.75
2020년06월13일,1711.65,1602.68,1600.37,1505.55,1526.35,1530.75,1513.38,1590.52,1593.15,1593.45,1604.72,1573.45,1541.21,1618.48,1598.04,1715.00,1660.75
2020년06월14일,1712.20,1602.23,1600.37,1513.42,1527.32,1532.54,1513.38,1590.80,1594.03,1593.45,1616.70,1577.23,1541.21,1618.48,1598.07,1715.00,1660.75
2020년06월15일,1712.62,1603.21,1601.24,1515.02,1529.44,1533.25,1515.25,1590.19,1594.53,1594.10,1619.73,1577.23,1541.21,1621.48,1599.80,1715.00,1660.75
2020년06월16일,1717.68,1602.94,1601.80,1515.02,1530.38,1533.25,1515.25,1591.51,1594.78,1597.00,1626.39,1577.23,1552.68,1618.59,1601.70,1705.00,1660.75
2020년06월17일,1720.01,1607.23,1602.89,1509.22,1529.13,1535.75,1515.25,1593.48,1595.03,1597.97,1626.70,1577.90,1554.79,1609.86,1602.36,1705.00,1673.25
2020년06월18일,1720.05,1611.00,1606.59,1509.22,1529.59,1535.04,1517.75,1594.31,1596.18,1598.29,1627.45,1580.28,1554.79,1610.21,1603.43,1735.00,1660.75
2020년06월19일,1719.89,1608.83,1608.02,1517.41,1530.06,1535.39,1519.00,1594.69,1599.18,1600.55,1616.75,1580.28,1554.79,1610.93,1604.41,1735.00,1673.25
2020년06월20일,1721.49,1610.90,1609.65,1520.62,1528.16,1538.96,1523.38,1595.67,1602.25,1600.55,1619.88,1580.90,1554.79,1610.93,1604.09,1735.00,1673.25
2020년06월21일,1722.96,1613.23,1609.87,1522.02,1528.16,1540.04,1524.63,1596.04,1604.75,1601.52,1618.63,1580.90,1554.79,1610.93,1605.28,1735.00,1673.25
2020년06월22일,1722.88,1614.45,1612.04,1521.70,1528.47,1540.75,1524.63,1596.73,1607.75,1603.45,1620.81,1580.90,1554.79,1610.93,1608.15,1735.00,1673.25
2020년06월23일,1724.66,1616.28,1614.28,1525.02,1528.31,1541.75,1525.88,1597.22,1610.60,1604.42,1634.42,1580.90,1554.79,1613.07,1612.23,1735.00,1673.25
2020년06월24일,1725.91,1618.99,1616.15,1518.82,1528.31,1542.46,1526.50,1597.72,1614.34,1604.42,1634.73,1584.23,1560.79,1613.79,1612.74,1735.00,1695.75
2020년06월25일,1727.41,1620.28,1617.67,1519.22,1529.09,1542.46,1526.50,1600.05,1616.78,1606.35,1637.64,1584.23,1565.79,1614.14,1615.48,1735.00,1683.25
2020년06월26일,1727.91,1617.39,1618.54,1516.73,1531.59,1544.89,1521.89,1601.79,1617.27,1606.35,1635.53,1584.07,1565.79,1616.29,1616.57,1735.00,1695.75
2020년06월27일,1729.51,1618.27,1620.50,1517.15,1531.78,1544.89,1520.50,1602.97,1606.85,1606.35,1635.10,1584.07,1565.79,1616.50,1618.45,1765.00,1695.75
2020년06월28일,1729.63,1618.01,1620.50,1517.15,1532.09,1544.89,1511.82,1601.85,1611.68,1607.65,1662.75,1584.07,1565.79,1616.50,1619.15,1765.00,1695.75
2020년06월29일,1730.53,1618.01,1622.89,1517.98,1532.09,1544.89,1520.50,1603.28,1612.30,1607.97,1663.06,1584.07,1565.79,1616.50,1619.37,1765.00,1695.75
2020년06월30일,1732.65,1619.46,1623.54,1521.24,1534.59,1545.11,1523.83,1603.37,1610.05,1608.61,1663.00,1584.07,1565.79,1616.50,1620.02,1765.00,1695.75
2020년07월01일,1733.09,1621.82,1625.09,1521.45,1535.22,1545.11,1525.50,1605.75,1613.49,1610.55,1663.69,1585.19,1565.79,1619.21,1618.55,1765.00,1695.75
2020년07월02일,1733.80,1626.51,1625.09,1528.82,1534.72,1545.11,1529.50,1608.03,1612.83,1610.55,1639.29,1586.16,1565.79,1619.93,1621.24,1765.00,1695.75
2020년07월03일,1733.97,1626.96,1625.30,1522.27,1534.72,1545.11,1532.61,1608.00,1611.29,1610.55,1627.27,1586.16,1565.79,1619.93,1622.85,1772.50,1695.75
2020년07월04일,1734.15,1630.34,1623.49,1528.00,1534.72,1544.04,1535.33,1607.88,1611.58,1611.19,1627.17,1585.73,1565.79,1619.93,1622.77,1772.50,1695.75
2020년07월05일,1734.98,1631.27,1624.14,1529.67,1534.72,1544.04,1536.44,1608.48,1611.58,1611.19,1639.19,1585.73,1565.79,1620.64,1622.06,1772.50,1695.75
2020년07월06일,1735.74,1631.58,1624.60,1528.14,1534.72,1544.04,1536.44,1607.97,1614.61,1612.16,1666.09,1586.48,1565.79,1620.64,1623.31,1772.50,1695.75
2020년07월07일,1735.94,1628.20,1625.70,1528.76,1534.72,1545.46,1536.44,1608.21,1614.61,1612.16,1666.09,1587.50,1565.79,1620.64,1623.52,1772.50,1695.75
2020년07월08일,1735.15,1627.94,1625.48,1528.76,1534.72,1544.18,1541.11,1608.49,1615.34,1612.16,1655.32,1584.06,1566.84,1620.64,1625.46,1772.50,1695.75
2020년07월09일,1735.06,1627.97,1625.91,1531.54,1535.22,1544.18,1541.11,1610.23,1615.34,1610.87,1653.19,1584.06,1566.84,1621.36,1625.24,1772.50,1695.75
2020년07월10일,1735.60,1621.64,1625.91,1538.75,1535.22,1544.18,1538.68,1609.84,1615.46,1613.42,1639.19,1585.94,1570.53,1621.36,1626.09,1772.50,1695.75
2020년07월11일,1735.97,1622.16,1625.91,1538.75,1549.25,1542.39,1538.68,1612.11,1619.80,1613.42,1639.19,1585.94,1574.21,1621.71,1626.09,1772.50,1695.75
2020년07월12일,1736.70,1625.00,1625.80,1538.75,1546.75,1542.39,1538.68,1611.92,1619.80,1613.42,1639.19,1585.94,1574.21,1621.71,1625.29,1772.50,1683.25
2020년07월13일,1736.63,1624.78,1625.91,1531.54,1549.88,1542.39,1538.68,1610.59,1619.80,1613.42,1639.84,1585.94,1574.21,1621.71,1625.83,1772.50,1695.75
2020년07월14일,1736.11,1631.77,1625.91,1526.74,1549.88,1542.39,1538.68,1609.27,1620.05,1613.42,1639.13,1585.94,1574.21,1625.39,1625.83,1772.50,1683.25
2020년07월15일,1737.17,1631.77,1625.91,1528.94,1549.88,1542.39,1538.68,1608.84,1620.05,1613.42,1638.81,1585.94,1574.21,1621.71,1625.26,1768.33,1695.75
2020년07월16일,1738.18,1630.09,1625.91,1528.34,1549.88,1542.39,1538.68,1609.29,1620.41,1613.42,1626.77,1585.19,1580.84,1621.71,1622.11,1768.33,1695.75
2020년07월17일,1741.35,1630.23,1625.91,1533.14,1549.58,1547.43,1538.68,1610.55,1621.88,1614.39,1642.68,1583.58,1585.05,1621.71,1624.83,1768.33,1700.75
2020년07월18일,1740.18,1630.97,1625.91,1531.06,1554.28,1547.43,1539.74,1610.91,1622.85,1616.32,1669.47,1573.90,1585.05,1621.71,1624.62,1768.33,1700.75
2020년07월19일,1740.16,1631.79,1625.91,1531.06,1554.28,1547.74,1539.74,1612.17,1622.85,1616.65,1669.47,1573.90,1585.05,1624.41,1624.62,1768.33,1700.75
2020년07월20일,1740.27,1631.44,1625.91,1534.46,1553.34,1547.43,1539.74,1612.03,1622.85,1616.65,1669.47,1573.90,1585.05,1621.71,1621.46,1768.33,1688.25
2020년07월21일,1738.94,1631.16,1625.91,1534.46,1553.47,1547.43,1539.74,1611.71,1624.07,1615.16,1658.81,1573.90,1587.16,1617.52,1624.62,1768.33,1705.75
2020년07월22일,1738.60,1631.16,1625.91,1534.46,1553.47,1547.43,1539.74,1611.51,1624.07,1616.09,1630.77,1573.90,1587.68,1604.00,1624.83,1778.33,1705.75
2020년07월23일,1739.04,1630.94,1625.52,1533.73,1553.16,1547.43,1539.74,1611.42,1622.85,1615.16,1629.43,1583.58,1587.68,1603.56,1624.62,1778.33,1705.75
2020년07월24일,1739.15,1631.51,1624.87,1533.73,1551.75,1548.68,1542.47,1611.22,1622.93,1615.16,1629.43,1583.58,1588.21,1603.56,1625.17,1778.33,1705.75
2020년07월25일,1738.94,1630.80,1624.87,1534.26,1552.15,1548.68,1542.47,1612.38,1623.00,1616.09,1629.43,1583.90,1588.21,1607.54,1625.38,1787.50,1705.75
2020년07월26일,1739.31,1631.09,1624.87,1534.26,1551.94,1549.50,1543.79,1613.17,1619.83,1615.16,1629.43,1584.38,1588.21,1607.54,1625.38,1787.50,1705.75
2020년07월27일,1739.40,1631.09,1622.53,1533.73,1552.09,1549.50,1543.79,1612.65,1619.83,1616.09,1629.43,1584.38,1587.95,1607.54,1625.38,1778.33,1705.75
2020년07월28일,1739.67,1630.80,1622.53,1533.73,1553.03,1549.14,1544.84,1613.07,1619.83,1616.09,1629.43,1584.38,1587.95,1607.54,1625.60,1778.33,1705.75
2020년07월29일,1739.81,1630.80,1622.53,1540.75,1552.44,1549.14,1544.84,1613.14,1619.83,1616.09,1629.43,1584.38,1587.95,1607.54,1625.38,1778.33,1705.75
2020년07월30일,1738.92,1631.09,1622.53,1540.75,1551.36,1549.14,1546.95,1612.85,1623.00,1617.03,1629.43,1583.90,1587.95,1602.44,1625.04,1778.33,1705.75
2020년07월31일,1738.92,1631.09,1622.44,1540.75,1551.36,1548.96,1548.00,1612.80,1623.00,1616.09,1629.43,1583.07,1591.80,1602.44,1624.83,1778.33,1705.75
2020년08월01일,1739.74,1630.04,1622.67,1534.41,1551.36,1549.68,1548.00,1613.21,1624.10,1617.97,1629.03,1583.58,1591.80,1600.22,1624.83,1778.33,1708.25
2020년08월02일,1740.47,1630.77,1622.67,1541.42,1551.36,1551.11,1548.00,1614.13,1621.23,1617.97,1629.03,1583.58,1591.80,1600.22,1625.04,1778.33,1708.25
2020년08월03일,1741.08,1630.77,1622.67,1541.81,1551.36,1550.79,1548.00,1614.31,1624.10,1617.97,1641.00,1584.06,1591.80,1605.23,1627.32,1778.33,1708.25
2020년08월04일,1740.56,1629.96,1622.67,1541.79,1551.18,1550.79,1548.00,1613.35,1626.38,1617.97,1641.00,1584.06,1591.80,1605.23,1627.32,1778.33,1708.25
2020년08월05일,1741.57,1629.96,1622.67,1534.78,1551.18,1552.96,1548.00,1615.02,1626.86,1618.91,1641.00,1584.06,1591.80,1605.23,1626.73,1778.33,1708.25
2020년08월06일,1741.16,1630.25,1622.67,1541.50,1551.18,1552.25,1548.00,1615.01,1626.86,1617.97,1641.00,1584.06,1591.80,1605.23,1626.73,1778.33,1708.25
2020년08월07일,1741.11,1629.93,1622.67,1541.88,1551.18,1552.25,1548.00,1614.98,1626.86,1618.28,1629.37,1584.06,1591.80,1605.23,1626.73,1778.33,1695.75
2020년08월08일,1742.06,1630.93,1622.67,1538.41,1551.18,1552.25,1548.26,1614.18,1626.86,1618.28,1629.37,1584.06,1591.80,1605.23,1627.32,1778.33,1708.25
2020년08월09일,1741.82,1630.93,1622.39,1540.76,1551.18,1552.25,1548.53,1614.24,1626.86,1618.28,1641.32,1587.19,1591.80,1606.00,1627.53,1778.33,1695.75
2020년08월10일,1740.58,1630.93,1622.67,1532.02,1551.12,1552.25,1548.79,1614.75,1626.86,1618.28,1641.32,1585.63,1611.24,1606.00,1627.53,1778.33,1708.25
2020년08월11일,1740.65,1630.64,1622.67,1532.02,1551.12,1552.86,1548.79,1614.16,1626.86,1618.28,1641.32,1585.63,1611.24,1606.00,1627.32,1778.33,1708.25
2020년08월12일,1740.47,1631.36,1621.11,1532.24,1551.12,1552.86,1548.79,1614.57,1626.86,1619.22,1641.32,1585.63,1611.24,1606.00,1626.73,1778.33,1708.25
2020년08월13일,1740.25,1631.59,1621.11,1542.31,1551.41,1552.14,1548.79,1614.57,1626.86,1618.59,1668.16,1585.63,1610.38,1606.00,1626.73,1778.33,1708.25
2020년08월14일,1740.29,1634.45,1621.11,1544.23,1551.41,1551.43,1548.79,1614.34,1627.33,1619.53,1665.50,1585.63,1590.90,1602.07,1626.73,1778.33,1708.25
2020년08월15일,1738.15,1635.01,1620.63,1544.23,1551.41,1554.50,1553.21,1613.83,1628.52,1618.59,1665.50,1585.63,1590.90,1600.26,1626.21,1778.33,1708.25
2020년08월16일,1739.33,1635.01,1622.64,1544.23,1552.29,1554.50,1554.05,1613.59,1628.52,1618.00,1654.71,1585.19,1590.90,1600.26,1626.42,1778.33,1708.25
2020년08월17일,1739.24,1636.97,1622.64,1544.23,1552.29,1554.50,1554.05,1613.75,1626.05,1621.03,1638.58,1585.63,1593.71,1604.12,1626.42,1778.33,1708.25
2020년08월18일,1742.21,1633.44,1620.63,1542.30,1552.70,1554.50,1555.11,1614.45,1626.05,1621.03,1638.58,1585.63,1593.71,1604.50,1626.21,1778.33,1695.75
2020년08월19일,1739.88,1633.10,1620.63,1544.96,1553.00,1555.50,1555.11,1613.66,1626.05,1621.03,1638.58,1585.63,1593.71,1604.50,1626.21,1778.33,1708.25
2020년08월20일,1740.10,1633.81,1620.63,1544.02,1553.00,1556.84,1555.11,1613.23,1626.05,1620.12,1638.58,1585.63,1593.71,1604.50,1628.52,1788.33,1708.25
2020년08월21일,1740.01,1633.81,1621.28,1544.42,1553.00,1556.84,1555.11,1612.90,1623.45,1620.12,1624.55,1585.19,1590.90,1606.81,1630.65,1788.33,1708.25
2020년08월22일,1739.30,1633.81,1621.28,1544.42,1554.82,1556.84,1555.11,1612.94,1626.54,1621.03,1636.28,1585.63,1591.40,1607.38,1631.52,1798.33,1708.25
2020년08월23일,1740.25,1631.00,1621.28,1544.42,1554.82,1556.84,1557.33,1613.32,1626.54,1621.03,1647.30,1585.63,1591.40,1607.38,1631.31,1798.33,1708.25
2020년08월24일,1738.71,1633.81,1621.28,1544.62,1554.82,1556.84,1555.11,1613.40,1626.54,1621.03,1647.30,1585.63,1591.40,1607.38,1631.31,1798.33,1695.75
2020년08월25일,1738.91,1633.81,1621.28,1544.54,1555.73,1558.34,1555.11,1612.74,1626.54,1621.03,1636.28,1585.63,1590.20,1607.38,1630.71,1798.33,1708.25
2020년08월26일,1738.82,1633.53,1621.28,1544.54,1556.33,1570.79,1555.11,1612.58,1626.54,1620.12,1624.55,1585.63,1590.20,1607.38,1630.06,1798.33,1708.25
2020년08월27일,1738.93,1633.81,1621.28,1537.78,1556.45,1570.79,1555.11,1612.31,1626.54,1619.21,1626.16,1585.63,1590.20,1608.92,1630.06,1798.33,1708.25
2020년08월28일,1739.22,1633.81,1621.28,1541.80,1558.27,1570.79,1555.11,1614.07,1625.56,1620.12,1626.16,1585.63,1590.20,1608.92,1629.65,1798.33,1708.25
2020년08월29일,1739.35,1633.61,1621.28,1544.73,1556.64,1569.97,1555.11,1615.37,1628.52,1620.12,1626.16,1585.63,1590.20,1608.15,1629.45,1788.33,1708.25
2020년08월30일,1739.35,1633.13,1621.28,1544.73,1556.64,1569.41,1555.11,1615.01,1628.52,1619.21,1626.16,1585.63,1590.20,1608.15,1630.29,1788.33,1708.25
2020년08월31일,1738.99,1633.13,1621.28,1544.73,1556.64,1570.24,1555.11,1614.11,1628.52,1619.21,1626.16,1585.63,1590.20,1608.15,1630.29,1788.33,1708.25
2020년09월01일,1734.14,1633.33,1622.37,1537.76,1556.64,1570.79,1555.11,1613.36,1628.40,1620.12,1649.58,1585.63,1590.20,1608.15,1630.29,1788.33,1708.25
2020년09월02일,1734.54,1633.26,1622.37,1537.98,1556.64,1570.79,1555.11,1614.35,1628.17,1619.21,1649.58,1585.63,1594.95,1608.54,1630.29,1788.33,1708.25
2020년09월03일,1733.65,1633.06,1622.37,1544.83,1558.36,1570.79,1555.11,1614.50,1631.00,1619.21,1649.58,1585.19,1599.70,1608.54,1629.47,1788.33,1708.25
2020년09월04일,1733.85,1632.77,1622.37,1544.25,1559.42,1557.38,1555.11,1613.73,1631.00,1619.21,1649.58,1585.19,1599.70,1606.62,1628.60,1798.33,1708.25
2020년09월05일,1733.77,1632.84,1622.37,1544.25,1559.42,1556.63,1555.11,1612.38,1631.00,1618.61,1623.00,1585.19,1599.70,1606.62,1627.44,1798.33,1708.25
2020년09월06일,1733.73,1633.33,1622.37,1544.25,1559.42,1570.06,1555.11,1614.08,1631.00,1618.61,1623.00,1585.19,1599.70,1606.62,1627.44,1798.33,1708.25
2020년09월07일,1733.70,1630.47,1622.37,1536.36,1559.42,1570.06,1555.11,1613.05,1628.17,1619.52,1623.00,1585.19,1599.70,1606.62,1627.65,1798.33,1708.25
2020년09월08일,1733.24,1629.77,1621.93,1543.29,1559.42,1556.63,1555.11,1612.86,1629.27,1617.70,1623.00,1584.66,1599.70,1605.85,1627.44,1798.33,1708.25
2020년09월09일,1732.09,1629.43,1621.72,1542.90,1559.42,1556.63,1555.11,1612.26,1629.27,1618.00,1623.00,1584.66,1599.70,1604.69,1626.65,1798.33,1708.25
2020년09월10일,1731.45,1631.94,1620.07,1542.90,1559.42,1556.78,1554.58,1610.12,1628.24,1618.00,1623.00,1584.66,1599.70,1604.69,1625.80,1798.33,1695.75
2020년09월11일,1730.32,1631.52,1619.04,1541.56,1559.42,1556.78,1554.58,1609.59,1628.02,1618.00,1632.91,1584.66,1599.70,1603.92,1625.80,1798.33,1708.25
2020년09월12일,1730.56,1630.20,1618.83,1541.56,1559.42,1556.78,1554.58,1609.82,1628.69,1617.09,1632.91,1584.66,1599.70,1604.08,1625.80,1798.33,1708.25
2020년09월13일,1729.44,1627.78,1618.17,1540.40,1559.42,1556.78,1554.58,1609.99,1625.93,1617.09,1643.71,1584.34,1599.70,1598.56,1627.16,1798.33,1708.25
2020년09월14일,1729.20,1627.37,1618.17,1540.40,1559.42,1556.78,1554.58,1609.48,1625.93,1617.09,1642.82,1584.34,1599.70,1598.56,1625.60,1798.33,1708.25
2020년09월15일,1728.32,1627.49,1617.85,1531.86,1559.52,1555.22,1554.58,1606.36,1628.51,1616.48,1642.82,1584.34,1599.70,1598.33,1625.40,1798.33,1708.25
2020년09월16일,1726.80,1629.71,1615.26,1531.27,1558.00,1555.22,1554.58,1604.87,1628.07,1616.48,1642.82,1584.34,1599.20,1593.21,1624.54,1798.33,1708.25
2020년09월17일,1726.40,1630.14,1615.04,1530.75,1557.09,1553.16,1554.84,1603.74,1627.18,1614.06,1631.39,1581.53,1598.20,1592.86,1621.55,1798.33,1708.25
2020년09월18일,1725.73,1628.50,1614.63,1536.29,1555.36,1554.41,1554.84,1602.38,1624.16,1610.68,1630.79,1579.03,1589.48,1589.50,1623.78,1798.33,1708.25
2020년09월19일,1725.42,1628.86,1614.41,1534.37,1553.27,1550.06,1554.84,1601.64,1624.16,1610.68,1618.00,1579.03,1589.48,1589.50,1623.78,1798.33,1703.25
2020년09월20일,1725.30,1628.44,1614.41,1537.84,1553.27,1550.06,1554.84,1602.55,1620.79,1610.68,1617.88,1579.03,1589.48,1589.50,1623.58,1798.33,1690.75
2020년09월21일,1724.44,1628.86,1614.41,1536.29,1553.15,1550.06,1554.84,1601.76,1624.16,1610.68,1617.88,1579.03,1593.95,1589.50,1622.18,1798.33,1678.25
2020년09월22일,1724.06,1628.15,1614.74,1526.92,1553.15,1547.63,1553.79,1601.44,1624.16,1609.50,1630.06,1579.03,1593.95,1589.14,1622.78,1798.33,1690.75
2020년09월23일,1724.34,1625.16,1613.11,1525.02,1552.97,1547.31,1553.79,1600.64,1624.16,1610.38,1630.06,1579.03,1593.95,1589.14,1619.39,1798.33,1690.75
2020년09월24일,1722.96,1627.07,1612.24,1525.02,1552.97,1547.31,1553.79,1601.03,1624.16,1610.38,1626.21,1579.03,1588.45,1584.86,1619.20,1798.33,1690.75
2020년09월25일,1722.60,1626.79,1611.96,1527.43,1552.97,1544.13,1553.79,1600.40,1624.07,1609.50,1626.03,1578.72,1588.45,1583.93,1618.98,1798.33,1678.25
2020년09월26일,1722.58,1626.13,1611.74,1527.43,1552.97,1543.81,1553.79,1599.96,1623.16,1609.41,1614.70,1577.78,1591.29,1583.93,1618.98,1798.33,1690.75
2020년09월27일,1722.90,1626.13,1611.74,1534.58,1552.97,1543.81,1553.79,1599.75,1625.98,1609.41,1614.70,1575.42,1591.29,1583.93,1622.36,1798.33,1690.75
2020년09월28일,1721.42,1624.94,1611.74,1534.58,1552.97,1543.81,1553.79,1599.04,1625.49,1610.29,1614.70,1575.42,1591.29,1583.21,1622.16,1798.33,1690.75
2020년09월29일,1721.98,1625.27,1611.85,1534.54,1552.97,1544.25,1553.79,1598.74,1625.27,1608.09,1626.03,1577.78,1591.29,1582.14,1621.96,1798.33,1690.75
2020년09월30일,1721.35,1625.27,1610.89,1527.63,1552.97,1543.48,1553.79,1597.97,1626.82,1606.91,1625.24,1577.78,1593.19,1582.50,1622.88,1798.33,1678.25
2020년10월01일,1721.80,1625.56,1610.47,1527.63,1552.97,1543.48,1553.79,1598.31,1626.38,1605.44,1625.24,1577.78,1593.19,1582.50,1622.88,1798.33,1690.75
2020년10월02일,1721.62,1625.56,1610.47,1527.63,1552.97,1543.48,1553.79,1599.21,1625.71,1606.32,1635.37,1574.75,1593.19,1582.50,1622.00,1798.33,1690.75
2020년10월03일,1719.84,1625.56,1610.47,1524.62,1552.97,1543.18,1554.05,1599.09,1625.71,1605.44,1624.65,1574.75,1593.19,1582.50,1623.92,1798.33,1690.75
2020년10월04일,1719.80,1625.18,1610.47,1525.80,1552.97,1542.58,1554.05,1598.65,1625.71,1606.32,1624.65,1574.75,1593.19,1582.50,1621.40,1798.33,1678.25
2020년10월05일,1720.36,1624.90,1610.47,1533.15,1552.97,1541.36,1554.05,1597.46,1624.82,1603.97,1613.27,1575.45,1593.19,1582.50,1621.24,1798.33,1690.75
2020년10월06일,1720.93,1624.62,1610.47,1532.77,1552.85,1538.61,1554.05,1596.92,1624.82,1605.15,1611.64,1575.15,1593.19,1582.29,1619.56,1786.00,1690.75
2020년10월07일,1720.60,1624.70,1610.26,1533.02,1552.85,1537.73,1554.05,1595.99,1624.82,1605.15,1607.06,1574.85,1591.00,1582.29,1619.56,1786.00,1690.75
2020년10월08일,1719.07,1623.63,1610.26,1532.60,1552.85,1536.52,1551.95,1596.29,1621.30,1602.79,1607.06,1574.72,1591.00,1581.21,1620.16,1786.00,1690.75
2020년10월09일,1717.74,1623.49,1609.83,1533.85,1552.85,1536.52,1551.95,1595.66,1624.00,1600.74,1607.06,1561.03,1591.00,1581.21,1620.16,1786.00,1690.75
2020년10월10일,1717.88,1623.49,1609.40,1526.83,1552.85,1536.52,1551.95,1595.66,1624.00,1601.62,1606.15,1561.59,1591.00,1581.21,1621.08,1786.00,1690.75
2020년10월11일,1717.86,1623.49,1609.40,1525.23,1552.85,1536.52,1551.95,1595.61,1624.00,1600.44,1606.15,1561.59,1591.00,1579.43,1621.08,1786.00,1690.75
2020년10월12일,1719.54,1624.00,1609.40,1524.94,1552.85,1536.52,1551.95,1595.87,1623.56,1599.85,1605.61,1561.59,1590.05,1579.43,1623.59,1786.00,1690.75
2020년10월13일,1718.58,1625.68,1609.40,1524.94,1552.85,1536.52,1551.95,1595.62,1623.56,1599.85,1605.21,1561.59,1590.05,1579.43,1621.04,1786.00,1685.75
2020년10월14일,1718.02,1625.82,1609.40,1524.19,1552.85,1536.52,1551.95,1595.18,1623.56,1599.85,1605.21,1561.59,1589.10,1579.43,1621.24,1786.00,1685.75
2020년10월15일,1716.21,1626.03,1609.72,1524.19,1552.24,1536.06,1550.89,1594.76,1622.69,1598.97,1604.61,1561.59,1588.14,1578.00,1621.04,1786.00,1673.25
2020년10월16일,1717.04,1625.19,1609.70,1523.65,1552.24,1536.36,1550.89,1593.55,1619.80,1598.68,1602.91,1572.12,1587.19,1578.00,1621.24,1789.33,1685.75
2020년10월17일,1717.33,1621.01,1609.49,1523.23,1550.44,1536.06,1551.37,1593.61,1619.57,1598.68,1600.88,1572.12,1587.19,1578.00,1621.04,1789.33,1685.75
2020년10월18일,1717.14,1623.37,1609.49,1521.31,1550.44,1536.06,1551.37,1593.29,1622.47,1598.68,1600.58,1572.12,1587.19,1578.00,1621.04,1789.33,1685.75
2020년10월19일,1716.23,1623.51,1609.49,1530.58,1550.44,1535.45,1551.37,1593.19,1621.00,1598.68,1598.55,1572.12,1585.76,1578.00,1620.62,1789.33,1685.75
2020년10월20일,1716.61,1625.10,1609.91,1530.58,1550.44,1535.45,1550.00,1593.37,1620.78,1597.21,1598.55,1572.12,1585.76,1574.60,1620.42,1789.33,1685.75
2020년10월21일,1715.56,1625.10,1608.43,1529.50,1552.09,1532.58,1550.00,1593.12,1620.39,1595.74,1597.94,1571.82,1586.24,1574.60,1620.84,1786.00,1685.75
2020년10월22일,1714.54,1625.51,1609.57,1529.69,1551.79,1532.88,1549.68,1592.21,1620.39,1595.41,1597.64,1571.82,1586.24,1574.60,1619.65,1786.00,1685.75
2020년10월23일,1714.62,1623.08,1609.28,1525.77,1551.79,1531.06,1549.68,1591.89,1620.39,1595.41,1595.39,1571.82,1586.24,1574.60,1619.84,1789.33,1685.75
2020년10월24일,1714.71,1623.55,1609.28,1522.37,1551.79,1531.06,1549.68,1591.41,1620.39,1595.41,1595.39,1570.91,1586.24,1578.21,1619.84,1789.33,1685.75
2020년10월25일,1714.64,1623.55,1609.28,1522.37,1551.79,1531.06,1549.68,1591.27,1620.37,1595.41,1595.39,1570.91,1586.24,1578.21,1619.25,1789.33,1685.75
2020년10월26일,1713.95,1623.55,1609.28,1522.46,1552.09,1531.06,1549.68,1591.61,1620.33,1594.53,1595.39,1570.91,1586.24,1578.21,1619.44,1786.00,1673.25
2020년10월27일,1714.19,1622.99,1609.28,1522.46,1552.88,1531.06,1550.21,1590.63,1619.89,1594.82,1595.39,1570.91,1581.41,1578.21,1619.25,1789.33,1685.75
2020년10월28일,1713.60,1620.91,1609.28,1522.17,1553.94,1530.45,1550.21,1590.61,1617.00,1593.65,1594.18,1570.00,1580.05,1581.23,1619.45,1789.33,1685.75
2020년10월29일,1713.40,1623.48,1609.06,1521.40,1553.94,1531.06,1550.21,1589.81,1618.43,1592.06,1594.18,1569.72,1576.32,1580.87,1619.00,1786.00,1685.75
