구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2020년11월15일,1212.49,1095.33,1085.84,1107.70,1094.32,1102.13,1101.72,1120.87,1132.81,1121.37,1120.38,1107.14,1122.74,1098.21,1101.90,1169.01,1123.07
2020년11월16일,1212.57,1095.86,1086.18,1108.98,1094.86,1102.79,1102.36,1121.01,1132.45,1121.10,1120.22,1107.23,1122.44,1098.42,1102.00,1169.18,1123.22
2020년11월17일,1212.46,1096.17,1086.03,1108.67,1094.40,1102.63,1101.24,1120.98,1132.01,1121.28,1120.31,1107.01,1122.36,1098.11,1102.34,1165.84,1122.54
2020년11월18일,1212.74,1096.08,1086.12,1108.80,1094.35,1102.89,1101.23,1121.25,1131.82,1121.33,1120.02,1106.88,1121.96,1097.91,1102.30,1148.81,1122.39
2020년11월19일,1212.73,1096.28,1086.27,1112.73,1094.73,1103.86,1101.30,1121.48,1131.67,1120.88,1120.43,1106.59,1122.09,1098.15,1102.21,1148.66,1122.36
2020년11월20일,1213.15,1097.62,1086.26,1115.34,1094.38,1105.11,1101.47,1121.81,1131.61,1121.09,1120.34,1106.95,1121.85,1098.33,1102.41,1149.02,1122.31
2020년11월21일,1212.82,1098.09,1086.66,1115.88,1094.69,1105.79,1101.33,1122.01,1132.64,1121.91,1121.02,1107.03,1121.77,1098.66,1102.41,1147.78,1122.60
2020년11월22일,1212.99,1097.61,1086.75,1115.41,1094.97,1106.17,1101.37,1122.08,1132.29,1121.57,1120.66,1106.95,1121.50,1098.58,1102.37,1147.73,1122.46
2020년11월23일,1213.23,1098.90,1087.23,1115.17,1095.78,1107.03,1101.97,1122.58,1132.56,1121.83,1120.82,1107.22,1121.58,1098.71,1102.57,1148.13,1122.46
2020년11월24일,1213.31,1098.99,1086.90,1115.45,1096.39,1107.72,1101.86,1123.55,1132.87,1121.96,1121.03,1107.49,1121.56,1098.93,1103.06,1147.67,1123.34
2020년11월25일,1213.28,1099.69,1088.32,1116.48,1097.49,1109.20,1101.78,1124.33,1133.65,1122.85,1121.26,1107.94,1122.18,1099.44,1103.60,1147.93,1123.63
2020년11월26일,1215.09,1104.26,1089.21,1118.37,1098.59,1112.09,1103.72,1125.99,1135.09,1123.98,1122.91,1109.55,1122.10,1100.58,1105.28,1147.73,1124.49
2020년11월27일,1216.10,1106.54,1091.17,1121.56,1099.73,1113.37,1104.82,1127.36,1136.28,1125.91,1124.34,1111.42,1122.98,1101.91,1106.85,1176.33,1124.25
2020년11월28일,1216.70,1107.62,1092.99,1123.86,1100.68,1114.94,1106.29,1128.58,1136.92,1127.12,1125.15,1113.13,1123.27,1103.01,1107.48,1180.01,1125.06
2020년11월29일,1217.22,1107.88,1094.24,1124.59,1099.92,1115.54,1106.43,1129.28,1137.51,1127.92,1125.75,1113.78,1123.42,1103.60,1107.97,1180.55,1124.69
2020년11월30일,1217.99,1109.10,1094.29,1124.94,1102.40,1116.68,1107.82,1130.86,1138.19,1128.84,1126.79,1115.09,1124.30,1104.40,1109.37,1180.68,1125.57
2020년12월01일,1221.45,1110.81,1098.24,1128.72,1103.73,1120.04,1108.79,1134.41,1139.17,1131.21,1128.92,1117.13,1125.42,1105.88,1111.54,1181.66,1126.78
2020년12월02일,1222.83,1110.28,1099.85,1131.47,1105.36,1122.26,1109.05,1136.15,1139.64,1132.95,1129.81,1118.53,1126.26,1107.16,1112.83,1183.02,1127.43
2020년12월03일,1224.59,1112.01,1100.27,1135.21,1106.71,1124.99,1110.74,1138.07,1140.52,1134.50,1130.79,1119.84,1127.26,1108.50,1114.16,1184.28,1128.03
2020년12월04일,1225.94,1116.84,1102.75,1138.75,1108.01,1126.80,1113.43,1140.22,1141.94,1136.04,1132.11,1121.11,1128.21,1109.94,1116.64,1185.98,1129.25
2020년12월05일,1226.99,1123.19,1104.80,1143.33,1110.66,1130.48,1120.24,1142.26,1142.81,1137.42,1133.89,1122.08,1129.43,1111.89,1120.08,1186.10,1130.12
2020년12월06일,1227.59,1123.86,1105.94,1144.62,1111.16,1131.55,1121.35,1143.61,1144.01,1137.74,1134.55,1122.70,1129.94,1113.14,1121.23,1187.69,1130.46
2020년12월07일,1228.70,1126.23,1108.61,1147.27,1113.72,1134.33,1124.79,1145.31,1145.64,1139.38,1137.63,1124.13,1131.74,1114.34,1123.41,1189.04,1131.68
2020년12월08일,1230.83,1128.30,1110.40,1150.52,1116.29,1138.17,1126.95,1147.85,1147.05,1141.37,1139.74,1126.13,1132.82,1116.50,1125.66,1207.90,1134.07
2020년12월09일,1231.72,1129.23,1112.79,1152.72,1118.18,1140.75,1129.06,1149.66,1148.75,1143.47,1141.52,1128.49,1134.96,1118.20,1127.37,1217.60,1137.42
2020년12월10일,1233.75,1130.71,1114.66,1154.03,1121.87,1143.25,1132.02,1151.68,1150.13,1145.98,1143.60,1130.65,1136.26,1120.75,1129.35,1218.83,1140.32
2020년12월11일,1236.87,1133.38,1118.81,1157.72,1126.71,1146.71,1135.34,1154.79,1152.62,1149.74,1146.90,1133.77,1138.88,1125.18,1131.94,1219.38,1142.10
2020년12월12일,1238.83,1135.96,1123.66,1162.71,1130.20,1151.44,1138.87,1158.58,1155.97,1152.67,1150.08,1137.12,1141.10,1129.29,1134.88,1219.42,1144.97
2020년12월13일,1240.09,1136.93,1125.56,1164.48,1132.90,1154.03,1140.59,1160.31,1156.93,1154.32,1151.42,1138.57,1142.41,1131.12,1136.13,1219.50,1148.42
2020년12월14일,1242.57,1139.53,1127.53,1167.13,1136.56,1156.86,1142.46,1163.08,1158.53,1157.10,1154.41,1141.40,1144.71,1134.09,1139.47,1219.91,1151.46
2020년12월15일,1247.86,1142.57,1131.27,1168.82,1141.94,1159.99,1146.49,1166.86,1160.59,1160.10,1157.52,1143.60,1148.12,1137.22,1142.39,1219.75,1155.29
2020년12월16일,1251.27,1145.84,1136.30,1172.86,1144.84,1162.56,1148.68,1170.53,1163.78,1163.69,1162.07,1147.09,1151.06,1141.14,1145.84,1220.26,1160.97
2020년12월17일,1254.15,1152.43,1141.67,1180.40,1149.97,1166.24,1151.45,1174.95,1166.67,1167.98,1166.13,1151.77,1154.31,1145.41,1150.35,1220.32,1164.40
2020년12월18일,1258.54,1159.88,1148.75,1185.61,1159.34,1173.63,1156.50,1180.73,1171.53,1175.43,1171.25,1157.99,1160.39,1152.46,1155.19,1220.56,1170.88
2020년12월19일,1260.73,1165.75,1156.77,1197.85,1165.26,1182.86,1162.30,1186.74,1178.10,1181.69,1176.89,1163.37,1164.99,1159.71,1160.09,1220.56,1177.21
2020년12월20일,1266.12,1166.44,1160.35,1202.48,1167.66,1188.98,1165.21,1189.48,1181.67,1185.87,1179.40,1166.10,1167.61,1164.05,1162.33,1220.72,1179.12
2020년12월21일,1268.88,1169.92,1164.07,1206.74,1173.18,1195.32,1169.74,1193.87,1185.84,1191.03,1184.34,1172.60,1173.16,1169.03,1167.23,1220.61,1183.97
2020년12월22일,1274.03,1173.36,1169.87,1211.42,1179.18,1200.52,1177.32,1200.44,1191.30,1196.90,1188.45,1177.57,1178.27,1174.79,1172.30,1220.89,1190.18
2020년12월23일,1277.28,1176.27,1173.16,1212.63,1184.21,1205.92,1181.14,1205.87,1195.39,1202.10,1192.12,1181.52,1182.61,1179.60,1176.64,1220.92,1194.87
2020년12월24일,1282.17,1180.38,1178.74,1215.08,1190.33,1210.86,1186.34,1210.16,1199.68,1207.68,1196.49,1185.78,1187.38,1184.46,1180.25,1221.18,1199.53
2020년12월25일,1287.43,1184.62,1184.41,1218.22,1195.03,1215.09,1191.27,1213.84,1203.30,1211.26,1200.71,1190.31,1192.02,1189.19,1184.20,1222.53,1201.43
2020년12월26일,1288.91,1185.97,1187.90,1220.47,1198.93,1216.53,1193.45,1216.25,1204.96,1214.92,1202.88,1193.89,1195.07,1192.76,1186.45,1222.40,1206.84
2020년12월27일,1290.06,1186.72,1188.89,1222.12,1200.17,1217.43,1196.07,1217.62,1206.70,1216.57,1204.05,1195.82,1196.84,1194.90,1187.73,1222.32,1207.72
2020년12월28일,1291.68,1189.12,1192.25,1224.48,1203.68,1219.19,1200.49,1220.68,1208.46,1219.59,1207.26,1200.56,1201.25,1198.11,1190.66,1222.70,1209.93
2020년12월29일,1294.10,1196.04,1197.14,1226.66,1207.23,1222.13,1204.12,1224.10,1212.49,1221.88,1210.22,1204.72,1206.17,1201.93,1194.12,1244.76,1212.76
2020년12월30일,1297.15,1200.41,1200.33,1232.93,1210.54,1223.74,1208.61,1227.59,1215.67,1223.99,1213.74,1207.58,1209.83,1205.65,1197.40,1249.59,1215.72
2020년12월31일,1300.47,1202.38,1204.37,1239.10,1212.50,1226.26,1213.12,1229.68,1217.21,1226.64,1215.71,1209.72,1212.59,1208.15,1200.28,1251.43,1218.63
2021년01월01일,1303.69,1205.95,1208.58,1242.81,1214.84,1227.80,1219.28,1234.21,1221.34,1231.15,1219.83,1213.30,1216.14,1212.43,1204.96,1252.54,1223.93
2021년01월02일,1304.51,1207.14,1211.13,1245.50,1215.60,1229.21,1221.61,1235.64,1222.24,1232.16,1221.56,1215.11,1218.06,1214.46,1207.28,1253.99,1225.46
2021년01월03일,1305.74,1207.64,1212.41,1246.43,1215.66,1229.93,1222.70,1236.48,1223.40,1233.46,1222.81,1216.29,1219.16,1215.83,1207.96,1254.38,1227.72
2021년01월04일,1306.70,1208.70,1215.86,1249.70,1217.02,1231.34,1225.99,1238.19,1224.36,1235.75,1224.77,1217.53,1221.79,1217.62,1210.22,1255.75,1230.37
2021년01월05일,1309.54,1211.29,1218.31,1252.66,1218.45,1232.67,1229.39,1240.54,1226.10,1237.16,1226.40,1219.82,1224.01,1219.83,1212.56,1256.64,1231.84
2021년01월06일,1310.60,1213.62,1219.52,1254.40,1220.84,1233.36,1231.03,1241.66,1226.82,1238.27,1227.50,1221.42,1225.54,1220.52,1214.54,1257.80,1234.22
2021년01월07일,1311.63,1218.05,1221.14,1255.37,1221.67,1234.68,1231.83,1243.23,1227.84,1238.42,1228.33,1222.44,1226.75,1222.19,1216.63,1259.23,1236.13
2021년01월08일,1312.97,1221.38,1222.57,1256.09,1223.37,1234.83,1233.34,1244.66,1229.36,1238.94,1229.57,1223.30,1228.41,1223.45,1218.41,1259.44,1237.61
2021년01월09일,1314.34,1222.63,1224.00,1255.76,1224.24,1236.00,1234.95,1245.98,1230.32,1239.39,1230.78,1224.24,1229.64,1224.45,1219.98,1261.66,1238.60
2021년01월10일,1315.34,1222.89,1224.41,1256.43,1225.20,1236.30,1234.85,1246.61,1231.24,1239.97,1231.50,1225.10,1230.04,1224.79,1220.73,1261.93,1238.98
2021년01월11일,1316.79,1224.01,1225.75,1256.66,1227.13,1237.56,1236.52,1247.66,1232.59,1240.86,1233.02,1226.27,1231.89,1225.90,1222.31,1262.14,1241.35
2021년01월12일,1317.81,1225.55,1226.83,1257.70,1227.64,1237.98,1237.87,1249.05,1233.84,1241.78,1233.93,1228.21,1233.89,1227.33,1223.59,1264.31,1242.16
2021년01월13일,1319.18,1226.44,1227.19,1258.69,1229.12,1239.36,1238.36,1250.32,1234.68,1242.67,1235.83,1230.05,1234.88,1228.57,1224.80,1265.09,1243.04
2021년01월14일,1322.16,1231.23,1228.51,1258.39,1230.82,1240.40,1240.51,1251.39,1235.46,1243.89,1236.76,1231.94,1236.55,1229.53,1227.24,1265.20,1245.32
2021년01월15일,1323.17,1235.46,1229.27,1258.55,1231.22,1240.73,1241.58,1252.73,1236.52,1245.08,1237.55,1233.07,1237.40,1230.46,1228.97,1287.52,1245.91
2021년01월16일,1324.57,1239.07,1230.84,1259.37,1231.39,1240.63,1245.24,1254.04,1237.39,1246.15,1238.79,1233.84,1238.19,1231.34,1230.58,1292.54,1246.79
2021년01월17일,1325.16,1238.73,1230.62,1259.67,1231.81,1241.10,1246.50,1254.39,1237.82,1246.42,1239.48,1234.21,1238.41,1231.66,1231.69,1293.59,1247.09
2021년01월18일,1326.06,1240.80,1231.00,1260.35,1233.09,1241.79,1248.91,1255.28,1238.47,1247.16,1240.36,1235.69,1239.16,1232.07,1233.12,1294.23,1247.24
2021년01월19일,1328.02,1242.18,1231.34,1259.68,1232.72,1242.61,1250.39,1256.71,1239.46,1247.96,1241.27,1236.27,1240.18,1232.75,1234.72,1294.39,1247.53
2021년01월20일,1329.20,1243.31,1231.91,1261.56,1233.02,1242.92,1251.30,1257.74,1240.15,1248.32,1242.15,1236.70,1240.80,1233.43,1236.20,1294.68,1247.82
2021년01월21일,1330.21,1243.84,1232.37,1261.56,1233.93,1242.92,1251.61,1258.76,1240.62,1249.23,1243.20,1237.37,1241.30,1234.17,1237.07,1294.70,1248.34
2021년01월22일,1330.55,1244.68,1232.59,1261.79,1233.78,1243.39,1251.58,1259.29,1241.63,1249.91,1243.70,1237.73,1241.94,1234.61,1237.53,1296.01,1248.78
2021년01월23일,1330.80,1245.26,1232.83,1261.91,1233.88,1245.00,1252.09,1259.53,1242.21,1250.27,1243.99,1238.08,1242.32,1234.66,1238.06,1296.53,1249.96
2021년01월24일,1329.78,1245.36,1232.97,1261.66,1233.52,1244.82,1251.52,1259.50,1242.68,1250.38,1244.19,1238.00,1242.70,1234.71,1238.21,1296.63,1250.54
2021년01월25일,1331.48,1245.03,1233.05,1261.98,1234.24,1244.84,1253.09,1259.77,1243.35,1250.96,1244.86,1238.32,1243.00,1235.21,1239.20,1296.48,1250.10
2021년01월26일,1331.37,1244.74,1233.00,1261.19,1234.57,1245.17,1252.59,1259.91,1243.48,1251.50,1244.86,1238.78,1243.84,1235.22,1239.15,1296.99,1251.28
2021년01월27일,1331.31,1243.86,1233.23,1261.27,1234.84,1245.47,1252.92,1259.97,1243.71,1251.71,1244.97,1239.31,1244.17,1235.66,1239.62,1300.10,1251.28
2021년01월28일,1331.59,1243.62,1233.10,1261.02,1234.52,1245.09,1252.68,1259.89,1244.11,1251.92,1245.26,1239.20,1244.57,1235.88,1239.96,1300.47,1250.54
2021년01월29일,1331.79,1243.36,1232.89,1261.54,1234.63,1245.47,1251.64,1260.04,1244.39,1252.06,1245.45,1239.08,1244.62,1236.27,1240.17,1315.80,1252.24
2021년01월30일,1331.76,1243.30,1233.10,1261.73,1235.49,1245.28,1251.19,1260.02,1244.73,1251.89,1245.72,1239.35,1245.18,1236.23,1240.12,1320.58,1252.24
2021년01월31일,1331.86,1243.41,1232.99,1261.44,1235.11,1245.12,1250.87,1259.91,1244.38,1252.00,1245.79,1239.50,1244.62,1236.38,1240.24,1321.66,1252.82
2021년02월01일,1332.18,1243.35,1233.22,1261.84,1235.73,1245.29,1250.57,1260.65,1245.29,1252.58,1246.27,1240.15,1245.41,1237.01,1240.43,1322.51,1253.41
2021년02월02일,1332.02,1243.20,1233.67,1261.08,1236.05,1245.62,1250.33,1260.55,1245.70,1252.31,1246.37,1240.25,1245.95,1237.27,1240.56,1322.72,1254.00
2021년02월03일,1332.09,1242.92,1233.56,1261.02,1235.40,1245.43,1249.78,1260.76,1246.50,1252.31,1246.77,1240.59,1246.10,1237.38,1240.96,1322.95,1254.79
2021년02월04일,1331.75,1242.67,1234.04,1260.99,1235.60,1246.37,1250.19,1260.94,1246.48,1252.59,1247.38,1240.46,1246.56,1237.55,1241.17,1326.19,1254.79
2021년02월05일,1332.23,1243.35,1233.89,1261.18,1236.43,1246.78,1250.01,1261.16,1247.02,1252.88,1247.97,1240.70,1246.98,1238.06,1241.42,1329.48,1254.43
2021년02월06일,1334.04,1243.83,1235.01,1260.91,1236.88,1247.40,1249.74,1261.70,1247.77,1253.48,1249.10,1241.32,1247.68,1238.31,1242.25,1329.74,1255.01
2021년02월07일,1334.30,1243.33,1234.52,1261.05,1236.92,1247.48,1250.20,1261.81,1248.06,1253.90,1249.23,1241.59,1247.37,1238.60,1242.38,1329.84,1255.90
2021년02월08일,1335.49,1244.35,1235.18,1261.40,1238.00,1248.95,1250.53,1262.57,1248.58,1254.50,1250.32,1242.01,1247.67,1239.12,1243.01,1330.03,1256.19
2021년02월09일,1337.39,1244.88,1236.27,1262.42,1238.54,1250.35,1251.92,1264.23,1249.61,1256.12,1252.12,1243.12,1249.05,1239.90,1243.42,1330.19,1258.10
2021년02월10일,1341.32,1245.63,1237.88,1262.87,1240.99,1253.13,1252.69,1265.75,1251.58,1257.44,1254.27,1244.46,1250.33,1240.98,1244.57,1331.37,1261.15
2021년02월11일,1343.25,1246.87,1238.93,1263.82,1241.46,1255.44,1253.62,1267.36,1253.75,1259.60,1256.26,1245.82,1251.83,1242.04,1245.08,1331.37,1264.07
2021년02월12일,1344.03,1247.04,1239.78,1263.88,1241.37,1256.86,1254.72,1267.85,1254.19,1260.21,1257.00,1246.03,1252.25,1242.52,1245.58,1331.42,1264.22
2021년02월13일,1344.27,1246.95,1239.94,1264.23,1242.02,1257.10,1255.49,1268.19,1254.46,1260.64,1257.75,1246.31,1252.58,1242.98,1245.81,1331.42,1264.51
2021년02월14일,1344.76,1247.03,1239.91,1263.51,1242.02,1257.75,1254.90,1268.53,1255.04,1260.58,1258.14,1246.34,1253.10,1243.12,1245.69,1331.42,1265.27
2021년02월15일,1346.66,1248.30,1240.54,1265.25,1243.44,1259.50,1256.17,1269.84,1255.63,1262.15,1259.93,1247.22,1253.66,1244.24,1246.94,1331.27,1266.65
2021년02월16일,1349.97,1249.85,1240.94,1267.13,1245.83,1262.29,1258.13,1272.12,1257.99,1264.32,1261.72,1249.14,1255.28,1246.38,1248.33,1347.36,1269.82
2021년02월17일,1352.89,1250.54,1241.98,1267.64,1246.78,1263.57,1259.58,1273.69,1260.28,1266.35,1263.39,1249.97,1256.32,1248.14,1249.73,1351.45,1271.94
2021년02월18일,1355.79,1251.31,1244.18,1269.12,1249.13,1265.15,1260.78,1275.82,1262.09,1268.35,1265.20,1251.55,1257.72,1249.75,1251.34,1352.33,1272.74
2021년02월19일,1357.06,1253.70,1244.93,1270.20,1250.90,1267.50,1262.90,1278.00,1264.15,1269.76,1267.66,1253.16,1258.70,1251.39,1252.04,1358.24,1273.99
2021년02월20일,1357.97,1254.74,1246.17,1270.18,1252.71,1269.38,1263.77,1279.74,1265.98,1271.39,1268.92,1254.32,1259.95,1253.31,1252.55,1358.76,1273.54
2021년02월21일,1358.91,1254.40,1246.78,1270.86,1252.75,1269.66,1264.29,1280.40,1267.09,1272.49,1269.69,1254.86,1260.27,1254.08,1253.08,1358.91,1276.78
2021년02월22일,1359.20,1255.90,1247.33,1272.24,1254.31,1271.06,1265.66,1281.91,1268.74,1274.16,1271.50,1256.40,1261.30,1255.54,1254.52,1359.01,1279.13
2021년02월23일,1360.95,1256.69,1248.77,1272.15,1256.83,1271.64,1266.28,1283.47,1269.76,1275.76,1273.18,1258.07,1263.42,1256.76,1255.40,1359.11,1279.19
2021년02월24일,1361.67,1259.63,1250.50,1277.52,1258.93,1272.38,1267.40,1284.72,1271.18,1277.66,1274.21,1259.26,1264.92,1257.97,1257.41,1359.07,1279.93
2021년02월25일,1363.95,1261.85,1251.30,1279.85,1259.43,1273.03,1267.76,1286.01,1272.46,1278.54,1275.26,1260.67,1266.62,1258.97,1258.94,1359.48,1282.43
2021년02월26일,1365.28,1263.65,1252.10,1280.81,1262.16,1274.69,1269.93,1287.62,1273.93,1280.51,1276.45,1262.88,1268.38,1260.39,1260.64,1359.63,1284.78
2021년02월27일,1366.44,1266.56,1252.94,1282.30,1263.83,1275.41,1271.22,1289.12,1275.96,1282.30,1277.82,1264.53,1270.64,1261.89,1262.28,1359.48,1286.12
2021년02월28일,1367.63,1267.05,1253.35,1282.97,1263.33,1275.96,1271.45,1289.55,1277.11,1283.17,1278.46,1265.59,1271.04,1262.03,1263.03,1359.49,1286.54
2021년03월01일,1371.62,1268.03,1254.73,1283.56,1265.63,1277.50,1273.03,1291.60,1279.15,1285.30,1279.90,1267.80,1273.61,1263.93,1264.98,1359.47,1288.04
2021년03월02일,1373.90,1269.12,1255.99,1284.93,1267.72,1277.68,1275.40,1293.26,1280.45,1286.64,1281.05,1269.67,1275.09,1264.72,1266.75,1359.33,1289.00
2021년03월03일,1375.71,1271.15,1257.32,1285.30,1270.52,1277.97,1277.99,1294.53,1282.12,1288.03,1282.52,1271.03,1276.25,1265.71,1268.39,1359.53,1290.76
2021년03월04일,1377.54,1272.54,1258.31,1286.85,1272.49,1278.28,1279.25,1295.53,1283.76,1288.77,1283.25,1272.52,1277.82,1266.75,1270.00,1359.58,1290.78
2021년03월05일,1378.62,1275.64,1261.09,1289.10,1275.29,1281.58,1281.03,1297.34,1286.08,1290.25,1285.68,1274.10,1279.39,1269.13,1272.15,1359.58,1292.82
2021년03월06일,1380.36,1279.83,1264.60,1294.57,1277.30,1286.68,1283.31,1299.86,1289.38,1293.49,1288.57,1276.85,1281.56,1271.80,1275.66,1359.58,1295.65
2021년03월07일,1382.40,1283.91,1265.79,1297.42,1279.26,1288.19,1284.35,1301.23,1290.35,1295.30,1290.51,1277.85,1282.46,1273.40,1278.09,1359.58,1296.72
2021년03월08일,1384.69,1288.97,1269.20,1301.06,1282.57,1291.68,1287.53,1303.83,1292.51,1298.47,1293.32,1280.81,1284.72,1276.19,1281.67,1359.53,1300.54
2021년03월09일,1387.62,1296.19,1272.24,1306.06,1286.80,1296.69,1289.47,1307.58,1295.95,1301.53,1296.80,1284.18,1288.76,1279.21,1285.41,1366.26,1304.13
2021년03월10일,1390.07,1298.95,1275.90,1307.04,1289.80,1299.85,1294.99,1310.84,1298.41,1304.07,1299.44,1287.67,1291.14,1282.25,1288.11,1368.48,1310.26
2021년03월11일,1391.48,1301.20,1278.77,1308.29,1291.52,1301.08,1298.56,1313.12,1300.58,1306.89,1302.42,1289.73,1293.83,1284.47,1289.95,1369.06,1312.20
2021년03월12일,1392.63,1303.10,1281.65,1310.39,1292.88,1303.98,1300.52,1315.25,1303.64,1309.25,1304.94,1292.12,1296.30,1287.27,1293.06,1369.21,1312.52
2021년03월13일,1394.65,1304.95,1285.69,1315.70,1296.27,1306.71,1301.88,1317.94,1307.15,1311.95,1307.59,1295.48,1298.98,1290.01,1295.34,1392.92,1314.78
2021년03월14일,1397.51,1304.61,1287.80,1318.06,1297.16,1308.28,1301.99,1319.27,1308.78,1314.07,1309.05,1297.53,1300.11,1291.99,1296.77,1396.10,1315.07
2021년03월15일,1399.39,1306.45,1290.72,1323.00,1301.24,1310.35,1304.16,1322.36,1310.97,1316.64,1311.91,1300.52,1302.47,1294.84,1299.56,1395.95,1317.33
2021년03월16일,1404.20,1308.98,1294.45,1326.49,1302.34,1313.24,1307.45,1325.83,1314.59,1318.76,1314.89,1304.95,1305.72,1298.15,1302.16,1396.36,1318.28
2021년03월17일,1407.93,1311.25,1297.22,1328.03,1305.12,1315.63,1310.54,1328.71,1317.16,1321.06,1317.43,1307.86,1308.30,1301.22,1304.16,1396.41,1321.51
2021년03월18일,1410.17,1317.29,1299.41,1328.47,1306.97,1317.86,1313.76,1331.28,1319.44,1323.42,1319.63,1310.61,1310.41,1303.46,1306.78,1396.65,1324.16
2021년03월19일,1412.24,1321.38,1301.32,1329.89,1308.46,1321.00,1315.76,1333.37,1321.18,1325.85,1320.65,1312.76,1312.32,1305.32,1309.46,1396.71,1325.17
2021년03월20일,1413.37,1323.33,1302.24,1335.69,1308.63,1320.74,1316.34,1334.60,1323.31,1327.10,1322.25,1314.30,1313.93,1306.93,1310.92,1396.65,1327.28
2021년03월21일,1414.19,1323.61,1303.43,1337.71,1309.38,1321.29,1316.81,1335.23,1324.73,1327.95,1323.09,1315.00,1314.85,1307.59,1311.87,1396.61,1327.28
2021년03월22일,1415.03,1325.11,1304.98,1337.98,1311.49,1322.72,1318.18,1336.75,1326.19,1329.88,1324.53,1316.30,1316.53,1309.17,1313.41,1396.65,1328.01
2021년03월23일,1415.80,1326.69,1307.10,1338.72,1313.05,1322.99,1319.68,1337.94,1327.89,1331.67,1326.17,1317.71,1318.84,1310.68,1315.14,1397.68,1330.41
2021년03월24일,1416.24,1327.40,1308.62,1338.82,1314.73,1323.52,1320.41,1338.58,1329.10,1332.73,1327.27,1318.39,1320.35,1311.32,1316.07,1398.23,1331.19
2021년03월25일,1416.69,1327.79,1309.35,1337.66,1314.72,1324.22,1320.69,1338.82,1329.89,1332.84,1327.66,1319.14,1321.70,1311.77,1316.29,1399.50,1332.84
2021년03월26일,1416.53,1328.42,1310.13,1336.85,1315.02,1323.83,1320.95,1339.01,1330.24,1333.02,1328.27,1319.63,1322.52,1312.34,1316.75,1402.58,1333.41
2021년03월27일,1416.29,1328.21,1310.84,1336.77,1314.44,1323.91,1320.40,1339.02,1331.09,1332.72,1328.68,1319.63,1323.26,1312.46,1317.15,1402.99,1334.07
2021년03월28일,1416.40,1327.69,1310.49,1337.04,1314.78,1324.08,1320.04,1339.10,1331.51,1332.81,1328.93,1320.17,1323.25,1312.46,1317.34,1402.99,1333.62
2021년03월29일,1416.32,1328.01,1310.83,1337.25,1316.64,1323.74,1320.17,1339.48,1332.06,1333.17,1329.35,1320.42,1323.86,1313.08,1318.12,1402.79,1333.77
2021년03월30일,1415.94,1328.19,1310.67,1336.86,1316.92,1325.14,1320.70,1339.41,1332.16,1332.95,1329.54,1320.40,1324.16,1313.26,1318.30,1420.61,1334.13
2021년03월31일,1415.68,1328.30,1310.99,1337.21,1316.92,1323.09,1320.56,1339.57,1332.52,1333.00,1330.24,1320.76,1324.30,1313.75,1318.51,1421.61,1333.99
2021년04월01일,1415.68,1327.80,1311.60,1336.88,1317.29,1323.56,1320.46,1339.66,1333.15,1333.89,1331.57,1322.04,1325.54,1314.66,1319.34,1422.10,1334.57
2021년04월02일,1415.24,1327.45,1311.55,1335.82,1316.84,1323.67,1320.86,1339.59,1333.51,1334.08,1331.94,1322.39,1325.90,1315.17,1319.49,1422.68,1335.88
2021년04월03일,1414.72,1327.78,1311.56,1335.85,1317.24,1323.58,1320.62,1339.61,1333.92,1334.18,1331.90,1322.52,1326.03,1315.38,1319.50,1422.79,1335.43
2021년04월04일,1414.80,1326.55,1311.56,1335.00,1316.41,1323.68,1320.30,1339.63,1334.08,1334.47,1332.09,1322.45,1326.25,1315.32,1319.36,1422.91,1335.43
2021년04월05일,1415.60,1326.73,1311.50,1334.06,1316.78,1325.07,1320.71,1339.68,1334.58,1334.84,1332.35,1322.81,1326.59,1316.01,1319.79,1422.77,1335.88
2021년04월06일,1415.69,1326.11,1311.78,1332.61,1316.59,1324.10,1320.35,1339.66,1334.78,1334.58,1332.68,1323.19,1326.91,1315.91,1319.59,1422.77,1337.54
2021년04월07일,1415.01,1325.26,1311.65,1332.36,1316.90,1324.24,1321.11,1339.30,1335.06,1334.57,1332.63,1323.25,1326.94,1316.12,1319.45,1422.79,1337.43
2021년04월08일,1414.84,1324.35,1311.24,1331.71,1316.67,1324.01,1320.74,1338.93,1335.56,1334.88,1332.43,1323.59,1326.99,1316.21,1319.40,1423.00,1336.99
2021년04월09일,1414.48,1323.74,1311.44,1331.31,1317.13,1323.72,1320.80,1338.88,1335.56,1335.07,1332.39,1323.61,1327.12,1316.30,1319.17,1423.52,1336.61
2021년04월10일,1413.67,1323.22,1311.28,1331.03,1317.11,1323.76,1320.54,1338.74,1335.68,1334.72,1332.51,1323.84,1327.27,1316.20,1319.22,1423.57,1336.51
2021년04월11일,1413.89,1322.67,1311.02,1331.10,1316.67,1323.44,1320.32,1338.51,1335.49,1334.86,1332.52,1323.59,1327.03,1316.13,1319.17,1423.57,1337.06
2021년04월12일,1414.15,1323.02,1311.17,1330.85,1316.36,1323.16,1320.53,1338.54,1335.66,1335.06,1332.48,1323.65,1327.53,1316.26,1319.21,1423.41,1335.99
