구분,서울,부산,대구,인천,광주,대전,울산,경기,강원,충북,충남,전북,전남,경북,경남,제주,세종
2020년11월20일,1064.27,898.82,872.08,907.32,920.68,866.75,874.40,862.45,727.49,758.49,755.45,734.54,743.42,752.60,798.21,706.67,823.41
2020년11월21일,1064.27,898.22,871.72,906.80,920.30,866.24,875.77,862.41,727.17,757.37,755.52,733.98,742.73,752.24,798.89,705.30,823.86
2020년11월22일,1064.27,898.66,871.36,906.80,921.22,865.74,875.57,861.81,727.43,757.40,755.25,733.71,742.59,752.31,798.58,704.73,823.86
2020년11월23일,1064.07,900.42,871.11,907.49,921.22,864.34,874.87,861.09,727.31,757.60,755.03,733.87,742.08,752.46,798.25,704.21,822.73
2020년11월24일,1064.60,896.66,872.89,907.91,919.37,863.43,877.56,861.71,726.44,758.41,755.41,734.61,742.49,752.40,798.07,704.73,823.86
2020년11월25일,1064.36,896.22,872.41,906.25,920.34,865.53,879.76,860.59,726.19,758.31,754.92,734.81,742.67,752.14,798.24,704.10,819.30
2020년11월26일,1064.61,897.12,873.18,906.93,918.79,864.53,878.64,861.03,725.63,756.18,754.34,734.73,742.25,752.33,798.86,704.32,818.84
2020년11월27일,1064.81,896.48,873.47,906.71,920.73,865.03,878.76,861.75,725.92,757.19,754.51,735.15,742.31,751.72,798.68,722.40,818.14
2020년11월28일,1064.81,897.42,873.20,907.96,919.72,865.53,880.32,861.93,726.20,757.94,754.25,735.13,742.92,751.53,798.61,727.87,815.00
2020년11월29일,1064.86,897.27,873.47,906.39,920.11,866.13,879.95,862.12,726.16,757.85,754.09,735.32,742.39,751.81,798.79,729.21,816.19
2020년11월30일,1064.87,898.22,874.06,905.56,921.11,866.47,879.84,861.68,725.87,758.03,754.91,734.90,742.34,751.26,798.88,730.03,818.14
2020년12월01일,1065.70,900.22,873.97,907.37,920.30,869.74,878.77,862.61,725.93,757.76,755.17,735.33,743.08,751.91,798.47,730.11,815.91
2020년12월02일,1068.14,899.58,872.92,908.27,922.11,870.22,879.51,862.89,726.17,758.16,754.04,736.71,742.46,751.48,799.90,730.43,818.18
2020년12월03일,1068.29,901.72,872.97,908.71,919.92,868.95,879.95,863.39,726.62,758.42,754.33,735.74,742.84,751.99,800.33,730.11,817.05
2020년12월04일,1068.75,900.13,872.56,907.98,921.41,870.18,880.68,864.02,727.49,758.35,754.43,736.57,743.43,752.03,800.73,730.38,820.82
2020년12월05일,1068.51,900.43,872.59,908.55,922.16,871.44,881.07,864.85,727.70,759.96,754.48,736.62,743.27,751.61,801.05,730.54,822.22
2020년12월06일,1069.52,900.69,873.68,909.85,922.16,872.41,878.86,864.84,728.16,760.31,754.90,737.02,743.91,751.78,801.63,729.89,823.33
2020년12월07일,1069.57,900.85,875.30,910.23,925.71,872.48,880.25,864.97,728.55,760.10,754.60,737.93,744.16,752.47,801.69,730.63,823.33
2020년12월08일,1070.88,900.44,875.56,912.21,924.32,877.34,883.52,865.79,728.94,760.32,754.60,738.61,744.77,752.92,801.65,731.37,823.33
2020년12월09일,1071.56,901.51,875.92,912.29,924.02,878.30,879.97,866.32,729.98,760.99,755.37,738.74,745.32,753.52,802.09,731.91,823.33
2020년12월10일,1071.65,902.30,876.58,912.68,923.87,878.97,882.16,866.71,730.37,762.25,755.84,740.41,745.59,754.47,802.50,732.02,823.33
2020년12월11일,1072.27,904.04,877.22,912.83,924.20,883.14,882.53,867.81,732.35,763.70,757.14,741.06,746.74,755.80,803.58,732.38,825.56
2020년12월12일,1073.13,904.49,877.94,914.50,925.26,885.03,883.62,868.99,733.69,765.37,757.46,743.31,746.42,758.30,804.42,732.81,826.44
2020년12월13일,1073.71,905.03,879.63,913.95,924.31,886.03,883.65,869.40,734.30,766.11,758.26,742.77,747.30,758.76,804.41,732.81,826.44
2020년12월14일,1073.67,907.21,878.53,915.19,927.06,886.99,884.09,871.04,735.00,768.01,759.82,745.38,748.65,760.36,805.84,733.77,826.44
2020년12월15일,1075.86,907.31,881.62,917.15,926.76,888.89,885.85,872.23,737.27,769.17,760.60,747.29,750.11,762.51,807.85,734.67,827.56
2020년12월16일,1075.74,908.74,882.81,916.65,929.17,890.03,885.88,874.05,739.44,771.34,763.59,749.45,752.32,764.78,809.94,736.72,827.56
2020년12월17일,1076.44,911.27,886.77,920.08,928.49,893.08,886.07,875.50,742.82,775.40,765.94,750.47,754.44,767.86,813.11,736.41,828.22
2020년12월18일,1080.00,913.69,893.24,921.67,929.17,895.17,886.55,879.73,746.59,780.40,769.03,753.45,757.07,773.27,815.54,736.93,831.33
2020년12월19일,1081.13,918.56,896.02,925.66,931.51,897.48,889.57,883.32,754.29,784.49,773.60,757.35,759.31,779.16,819.10,737.43,830.44
2020년12월20일,1081.13,920.27,900.38,928.58,933.08,897.34,883.76,884.94,758.59,786.66,775.00,760.22,761.36,781.67,820.53,737.71,836.22
2020년12월21일,1082.39,921.77,904.35,929.99,937.66,900.75,890.60,887.53,762.70,790.21,777.48,762.77,762.94,784.76,822.57,738.10,842.89
2020년12월22일,1084.09,923.27,900.90,929.84,936.43,901.90,894.26,889.64,767.95,793.33,780.67,767.13,766.32,788.70,826.26,739.26,844.00
2020년12월23일,1084.25,924.84,904.25,933.35,939.08,904.40,895.68,891.66,772.12,797.08,783.79,769.62,769.17,792.25,828.16,739.64,844.00
2020년12월24일,1085.42,926.42,906.96,934.52,937.75,909.31,899.61,893.73,776.52,799.48,786.90,772.04,771.87,794.53,830.86,741.27,846.22
2020년12월25일,1087.32,932.30,907.89,934.68,938.95,908.25,902.87,895.84,779.29,801.91,790.43,774.89,774.98,798.02,834.02,742.38,845.11
2020년12월26일,1088.48,934.46,908.79,936.72,941.19,908.25,906.41,896.72,781.04,803.71,791.27,776.11,776.81,800.14,835.84,743.09,848.44
2020년12월27일,1088.28,935.44,909.94,937.73,938.95,908.49,907.51,896.99,780.87,804.82,792.17,777.97,778.10,800.96,837.18,743.65,849.56
2020년12월28일,1089.35,936.42,910.55,939.20,940.81,906.78,908.27,897.40,782.55,807.20,793.84,781.07,779.73,802.27,838.80,744.70,850.67
2020년12월29일,1090.92,938.41,912.70,942.03,939.99,909.98,907.72,899.40,784.98,808.31,795.81,784.72,783.35,804.25,840.27,767.64,852.89
2020년12월30일,1092.65,938.12,913.25,943.46,942.47,910.27,912.47,900.60,787.72,809.76,798.49,788.23,785.15,806.68,841.87,777.50,853.56
2020년12월31일,1094.07,940.14,910.93,945.34,942.12,913.96,914.91,902.64,790.09,812.96,800.32,790.17,787.92,808.89,843.55,780.25,854.67
2021년01월01일,1097.54,941.81,913.35,947.61,942.08,914.35,916.41,904.72,792.41,816.28,804.19,792.03,790.39,811.89,846.09,781.65,856.89
2021년01월02일,1097.59,943.33,914.83,948.41,941.71,914.35,916.60,905.69,794.13,817.51,805.63,793.62,792.07,813.46,847.35,782.58,859.11
2021년01월03일,1098.12,943.55,914.98,947.97,940.89,911.06,917.47,906.13,794.78,817.08,806.27,794.48,792.62,814.71,848.18,782.64,859.11
2021년01월04일,1097.26,943.66,916.46,947.83,941.75,912.26,918.55,906.75,795.26,819.15,806.49,795.90,794.30,816.14,849.29,783.74,860.22
2021년01월05일,1098.23,944.56,918.69,947.64,941.53,913.33,920.36,908.41,798.49,820.07,808.11,797.71,796.19,817.42,850.65,784.07,861.78
2021년01월06일,1100.48,945.12,920.26,948.68,943.84,913.83,919.31,909.05,799.10,822.14,809.36,798.83,798.42,818.70,852.40,784.01,863.33
2021년01월07일,1100.83,947.44,922.09,948.95,946.15,915.33,920.05,909.98,800.21,823.37,810.66,801.35,799.68,820.84,853.83,785.38,865.56
2021년01월08일,1101.95,951.13,922.65,950.12,946.16,916.38,921.21,910.87,801.62,824.26,812.02,801.95,802.24,822.17,854.98,785.77,866.67
2021년01월09일,1102.51,951.13,924.39,950.54,947.12,916.18,922.32,911.95,803.54,825.32,813.13,803.07,804.47,823.92,856.09,789.61,865.56
2021년01월10일,1103.03,952.74,922.46,951.78,946.71,915.18,921.84,912.54,803.33,825.80,814.10,805.08,805.84,824.40,856.73,790.17,867.33
2021년01월11일,1103.18,950.36,924.06,951.82,947.82,916.18,923.87,913.14,804.76,825.98,815.45,806.46,806.70,825.37,858.94,791.27,867.33
2021년01월12일,1104.37,951.08,925.64,952.29,948.60,919.04,922.52,914.24,806.71,827.07,816.54,807.86,809.35,826.58,859.98,794.03,868.44
2021년01월13일,1104.94,951.64,927.01,952.93,949.84,919.63,922.30,914.89,808.68,827.78,817.18,810.00,809.45,828.16,861.40,794.94,869.56
2021년01월14일,1105.33,953.24,925.01,953.11,952.53,922.13,923.29,915.45,809.68,827.85,818.08,810.10,811.51,829.32,863.57,795.50,870.67
2021년01월15일,1104.50,954.71,927.17,952.80,952.84,920.92,922.85,916.60,810.43,829.38,818.49,812.08,812.25,830.18,864.35,817.72,870.67
2021년01월16일,1105.07,956.07,926.52,954.01,953.30,920.23,921.65,917.40,811.48,829.09,819.80,813.49,812.95,831.44,866.31,827.44,868.44
2021년01월17일,1105.05,955.06,927.74,954.71,952.15,920.23,921.76,917.57,811.12,830.04,820.04,813.88,813.23,831.77,866.94,828.65,869.56
2021년01월18일,1104.88,956.81,927.13,955.54,953.30,921.42,923.16,917.72,812.07,831.00,820.62,814.82,813.91,832.21,866.73,829.83,875.11
2021년01월19일,1106.48,957.92,927.20,954.57,954.76,922.41,922.40,918.43,813.11,831.43,821.60,815.84,814.94,833.51,867.56,830.28,875.11
2021년01월20일,1105.68,957.63,929.54,954.96,952.74,923.34,923.27,918.65,814.40,832.34,822.58,816.90,815.46,835.03,868.29,830.22,874.00
2021년01월21일,1105.63,957.23,929.92,956.71,951.83,924.27,923.82,919.40,814.88,832.24,822.93,817.25,815.64,835.79,869.36,830.28,875.11
2021년01월22일,1106.24,956.71,929.42,957.06,952.86,923.67,924.23,919.56,815.85,832.78,823.83,817.28,816.68,836.17,869.54,831.83,876.22
2021년01월23일,1106.24,956.61,929.23,958.28,951.81,922.98,924.41,920.28,816.02,833.66,824.11,817.03,817.12,836.70,870.22,832.00,876.89
2021년01월24일,1106.24,956.37,930.10,957.97,952.22,923.48,924.20,920.31,815.98,833.03,824.13,816.16,817.93,836.88,870.42,832.94,878.67
2021년01월25일,1105.68,957.42,928.83,957.76,954.14,922.58,925.67,920.37,816.35,833.34,824.00,817.11,817.76,836.66,870.37,833.11,878.67
2021년01월26일,1105.68,957.11,932.00,958.66,954.56,924.13,925.18,920.33,816.59,833.33,824.42,817.31,817.68,836.83,870.89,833.17,878.67
2021년01월27일,1105.70,958.30,930.70,958.82,954.17,923.38,924.62,920.25,816.48,834.06,824.45,818.29,818.67,837.08,871.40,835.47,875.33
2021년01월28일,1106.37,958.48,930.54,960.18,953.39,923.23,926.50,920.57,817.07,834.23,824.99,819.44,817.73,837.40,871.92,836.24,878.67
2021년01월29일,1106.32,957.46,928.59,959.35,954.14,923.52,926.14,921.33,816.40,834.72,825.66,820.21,818.95,837.61,872.19,850.55,879.78
2021년01월30일,1105.98,957.09,929.64,960.13,955.11,924.26,926.36,921.43,817.17,833.82,825.95,820.32,820.15,838.31,871.93,856.26,879.78
2021년01월31일,1105.98,956.93,928.31,958.16,954.34,925.06,926.17,921.03,817.53,833.31,825.85,820.32,820.41,838.07,872.56,857.60,878.67
2021년02월01일,1105.98,957.60,928.93,957.51,954.92,925.26,924.95,920.97,817.95,834.28,826.17,820.61,820.50,838.27,872.81,858.69,879.78
2021년02월02일,1105.77,956.90,927.33,957.01,955.45,925.76,924.84,921.26,817.99,835.06,826.60,820.76,821.04,838.16,873.81,858.69,879.78
2021년02월03일,1106.17,957.49,928.86,956.09,955.83,925.50,924.05,921.52,818.08,835.23,826.84,820.89,821.93,838.83,873.49,858.74,879.78
2021년02월04일,1106.22,958.18,929.36,957.04,956.63,925.75,927.16,921.63,819.10,834.95,827.36,821.78,822.03,838.88,874.71,862.02,879.78
2021년02월05일,1104.58,958.67,927.85,956.15,957.13,926.82,925.11,922.40,819.67,835.34,827.82,821.97,822.73,838.72,875.63,866.12,882.00
2021년02월06일,1104.58,959.72,930.60,957.28,958.27,925.75,925.49,922.58,819.85,835.50,828.51,822.31,822.78,839.09,875.34,866.67,882.00
2021년02월07일,1104.58,959.93,930.82,957.99,957.51,926.24,925.45,922.79,819.68,835.70,828.53,822.35,822.79,839.40,875.72,867.05,882.00
2021년02월08일,1104.73,960.30,929.91,955.01,959.42,926.73,925.45,922.80,819.99,835.74,828.14,823.19,822.84,839.02,876.62,867.05,884.22
2021년02월09일,1105.67,960.60,930.09,955.28,960.18,926.09,926.02,923.59,820.46,834.69,828.19,822.48,824.04,839.69,876.95,868.14,884.22
2021년02월10일,1106.51,961.01,930.55,954.54,959.49,926.64,926.80,924.00,821.75,835.84,829.47,822.70,824.85,840.35,876.72,870.16,885.89
2021년02월11일,1105.42,962.93,930.36,955.99,962.34,928.03,927.38,924.13,822.82,835.82,830.38,823.77,825.08,840.97,877.67,870.03,887.00
2021년02월12일,1107.03,962.38,932.35,956.63,960.80,929.66,927.99,923.96,823.12,836.39,830.43,823.75,825.74,841.16,878.10,870.14,887.00
2021년02월13일,1106.48,962.96,932.05,956.89,960.03,929.66,927.99,924.15,821.79,836.83,830.72,823.86,825.47,841.25,877.59,869.86,887.00
2021년02월14일,1106.48,962.37,931.60,956.89,961.20,927.96,927.82,924.08,822.12,836.73,830.88,823.76,824.79,841.01,877.31,869.75,887.00
2021년02월15일,1107.61,961.60,931.80,956.40,959.72,929.96,926.46,924.68,822.15,837.41,832.18,824.29,825.11,840.95,877.46,869.75,887.00
2021년02월16일,1108.30,963.87,930.99,956.50,959.26,930.46,925.67,925.10,823.35,838.21,833.84,825.27,827.22,842.48,878.16,882.53,887.00
2021년02월17일,1108.76,963.59,932.96,957.19,961.34,929.86,926.96,925.76,824.73,839.00,834.51,826.53,827.96,843.79,878.90,889.53,890.33
2021년02월18일,1109.27,963.36,931.25,959.15,961.04,931.17,929.48,927.25,826.21,840.22,835.06,827.80,829.05,845.30,879.88,889.95,890.33
2021년02월19일,1110.88,963.33,930.94,959.95,962.88,931.77,930.12,927.76,826.18,841.74,836.18,828.13,829.88,845.96,880.15,896.02,890.33
2021년02월20일,1111.87,962.89,933.08,960.70,962.85,932.43,931.65,928.74,827.40,842.42,836.79,829.45,830.60,847.14,881.35,897.47,888.11
2021년02월21일,1112.91,963.09,932.67,960.66,963.24,933.14,932.50,929.05,828.27,843.09,837.42,829.79,830.76,847.51,881.83,896.81,890.33
2021년02월22일,1112.26,964.47,933.92,958.74,964.76,931.26,932.88,928.94,828.52,844.42,837.87,829.92,831.02,848.02,882.51,897.75,891.44
2021년02월23일,1113.16,965.26,934.30,960.10,966.60,932.07,933.27,929.95,829.08,845.23,838.50,831.02,831.89,848.82,882.10,898.01,892.56
2021년02월24일,1114.21,966.32,934.33,958.50,965.56,932.22,933.82,930.12,830.14,845.58,839.15,832.45,833.64,849.88,882.95,898.34,892.56
2021년02월25일,1115.46,964.51,935.71,959.97,966.24,932.42,934.66,930.69,829.95,845.78,839.79,833.39,834.48,850.66,884.29,899.56,893.00
2021년02월26일,1115.81,965.49,935.12,959.97,966.24,931.61,933.50,931.30,830.89,846.34,841.02,833.57,834.25,851.00,884.67,899.67,891.89
2021년02월27일,1116.34,965.92,935.77,961.21,966.32,930.68,935.56,931.75,831.78,847.47,842.55,834.66,835.46,851.51,885.15,899.50,891.89
2021년02월28일,1116.69,966.33,934.85,961.35,966.70,930.36,935.45,931.96,832.52,848.09,842.72,835.61,836.73,852.20,885.77,899.48,894.11
2021년03월01일,1117.21,965.81,934.42,962.23,968.35,931.20,936.42,932.67,833.58,848.69,843.15,835.92,837.23,853.01,886.62,898.56,891.89
2021년03월02일,1118.24,968.15,937.61,961.78,967.59,931.14,935.98,932.62,834.32,848.73,843.28,836.44,838.61,852.80,886.94,899.06,895.22
2021년03월03일,1119.33,967.57,936.72,960.79,968.20,931.85,936.40,933.11,834.39,849.39,843.41,838.55,839.17,853.82,887.36,899.72,892.16
2021년03월04일,1120.89,969.28,937.89,961.86,968.20,930.78,935.98,933.28,835.73,849.96,844.33,839.71,840.73,853.85,888.89,899.83,893.30
2021년03월05일,1119.88,968.53,940.72,961.15,968.35,932.55,936.77,934.01,836.75,850.36,844.81,840.93,841.15,854.49,890.04,899.50,892.16
2021년03월06일,1120.14,968.01,941.12,963.15,967.06,933.59,939.99,934.28,839.07,851.52,846.18,841.62,842.02,855.36,891.82,899.83,893.30
2021년03월07일,1119.60,969.49,942.13,963.74,967.77,933.59,939.84,934.71,840.22,851.96,846.77,842.84,842.73,856.21,892.32,899.75,891.02
2021년03월08일,1119.17,971.03,942.33,963.02,969.09,935.47,940.57,934.65,841.19,853.22,847.28,843.65,842.67,856.85,892.82,899.75,889.00
2021년03월09일,1120.02,970.19,943.64,966.51,970.50,937.81,941.00,935.63,842.70,854.26,847.34,845.11,843.89,857.97,894.22,900.03,892.33
2021년03월10일,1120.26,972.61,944.48,965.50,974.02,938.59,942.68,936.42,843.79,856.04,848.33,845.44,845.37,859.28,895.49,900.28,892.33
2021년03월11일,1119.99,972.47,945.77,965.33,973.42,939.74,946.75,937.14,844.02,856.64,849.84,845.78,846.75,859.76,897.05,900.44,895.00
2021년03월12일,1120.21,973.84,945.45,965.76,973.44,941.30,945.78,937.44,845.94,857.64,851.43,846.80,848.20,861.31,898.05,900.61,896.11
2021년03월13일,1120.37,975.01,948.27,967.53,974.13,943.28,945.94,938.71,847.01,859.00,852.66,848.53,850.29,862.95,899.61,912.31,896.78
2021년03월14일,1120.37,975.09,947.17,967.90,972.73,943.28,947.35,938.69,848.43,859.18,852.75,848.08,850.64,863.61,899.27,917.32,896.78
2021년03월15일,1121.17,976.93,947.15,968.25,974.13,942.76,947.72,939.13,849.97,861.05,853.75,849.10,850.96,864.38,900.09,918.72,896.11
2021년03월16일,1122.51,976.07,947.89,969.88,973.73,941.93,948.11,940.01,851.37,860.89,854.53,850.32,852.47,865.43,901.24,919.39,898.37
2021년03월17일,1126.94,974.70,948.20,969.94,974.05,939.16,948.61,941.66,852.92,862.02,854.54,852.43,854.01,865.80,901.56,919.38,897.28
2021년03월18일,1126.07,974.41,949.94,971.96,975.50,941.66,949.46,941.93,854.26,862.85,855.73,853.09,854.81,867.31,902.22,919.44,897.28
2021년03월19일,1126.09,977.20,950.26,972.72,976.28,942.92,948.92,942.82,855.01,864.14,856.85,854.02,856.06,868.46,902.42,919.44,898.37
2021년03월20일,1125.82,975.55,952.13,973.37,976.72,942.92,950.11,943.21,856.45,865.75,857.95,855.29,857.00,870.20,903.81,920.11,899.46
2021년03월21일,1125.67,976.21,949.10,971.77,977.51,942.66,950.11,943.42,857.69,865.93,858.42,855.73,857.15,870.58,903.54,919.89,899.46
2021년03월22일,1125.37,978.34,948.06,972.03,974.43,943.04,950.49,943.88,857.56,866.54,858.45,857.01,857.76,870.60,904.93,920.17,898.91
2021년03월23일,1124.96,978.24,949.17,972.81,973.84,945.26,948.24,944.43,857.26,867.83,858.67,857.49,859.23,871.11,905.07,920.83,898.37
2021년03월24일,1124.81,979.65,947.92,972.51,975.19,945.84,948.36,944.34,857.53,868.37,858.71,858.87,860.72,871.35,905.48,921.65,898.91
2021년03월25일,1125.98,980.15,946.63,972.92,974.79,944.91,948.63,944.47,858.74,868.55,858.19,859.05,861.29,871.86,905.36,922.09,900.00
2021년03월26일,1125.87,979.87,947.64,973.14,974.63,944.91,948.18,944.37,858.85,868.29,859.04,860.06,862.28,871.81,906.11,924.62,900.00
2021년03월27일,1122.20,978.63,947.83,974.25,974.63,944.80,948.32,944.66,858.98,868.94,859.78,860.86,862.98,872.26,906.11,924.67,900.00
2021년03월28일,1121.60,979.86,948.70,974.24,974.51,944.80,946.72,944.85,859.53,869.01,859.33,860.76,862.83,872.39,906.60,924.23,900.00
2021년03월29일,1121.85,979.97,947.42,972.35,974.31,944.75,946.75,944.61,858.56,869.91,859.51,860.73,863.01,872.06,907.35,924.45,900.00
2021년03월30일,1123.21,979.92,947.84,970.48,974.10,943.59,947.98,944.74,858.77,870.55,859.61,860.17,863.03,872.00,907.24,934.78,898.00
2021년03월31일,1123.76,980.92,946.80,972.29,973.69,944.64,947.48,944.49,859.04,870.53,860.50,860.82,863.75,872.11,907.05,939.08,895.68
2021년04월01일,1124.30,980.96,948.47,970.77,973.73,944.05,945.89,944.51,859.41,870.34,861.09,861.30,863.37,872.40,907.19,941.04,893.86
2021년04월02일,1125.11,981.13,947.13,970.49,973.73,945.17,947.84,944.09,859.69,870.87,861.18,861.94,864.26,872.67,907.04,942.71,894.55
2021년04월03일,1124.93,981.47,947.21,971.38,973.73,945.06,947.12,944.42,860.09,871.09,861.67,862.49,864.39,873.11,907.94,943.82,896.82
2021년04월04일,1124.38,981.73,946.62,971.54,973.24,945.06,946.28,943.93,859.87,871.16,861.53,862.50,863.96,873.02,907.95,944.96,895.68
2021년04월05일,1122.72,979.32,949.53,970.71,976.55,943.72,947.16,943.55,859.82,871.87,861.82,862.36,864.21,872.89,907.87,944.33,893.41
2021년04월06일,1122.87,981.00,950.79,970.37,973.11,944.37,948.34,943.61,859.99,871.78,861.32,862.23,864.75,872.72,908.01,944.30,894.55
2021년04월07일,1121.52,979.44,950.04,971.38,973.21,943.47,948.76,943.56,859.38,871.82,861.84,862.93,864.24,872.69,907.79,944.13,894.55
2021년04월08일,1120.85,977.98,949.40,970.88,972.11,944.58,947.83,943.74,859.83,871.48,862.07,861.52,864.59,872.86,908.54,944.53,894.55
2021년04월09일,1120.85,977.98,948.57,972.68,973.15,943.72,946.64,943.87,860.19,872.00,862.46,861.89,864.86,872.93,908.78,946.24,894.42
2021년04월10일,1120.56,978.72,950.32,971.47,975.50,944.65,947.36,943.59,860.92,872.17,862.94,862.28,864.54,873.38,908.17,946.24,894.29
2021년04월11일,1120.93,977.43,948.81,973.64,975.74,944.11,947.74,943.58,861.27,871.79,862.62,862.58,864.77,873.34,907.94,945.87,894.29
2021년04월12일,1122.80,978.33,948.71,973.37,975.94,944.11,948.94,943.59,861.17,871.66,862.88,863.01,865.83,873.47,908.04,945.81,893.81
2021년04월13일,1123.00,979.32,948.57,972.87,974.29,940.61,947.46,943.44,861.59,871.68,863.18,862.99,865.59,873.63,908.31,945.87,893.66
2021년04월14일,1121.50,977.93,949.19,971.51,975.73,940.08,951.18,943.33,861.25,871.77,863.71,862.56,865.54,873.76,908.24,945.11,896.28
2021년04월15일,1119.76,978.15,949.51,971.58,974.91,939.75,950.79,943.22,860.92,871.95,863.64,862.94,865.50,873.88,908.88,945.25,896.28
2021년04월16일,1120.10,979.33,948.28,971.87,972.70,940.55,949.02,943.77,861.33,872.63,863.65,863.22,865.62,874.79,908.61,945.56,896.28
2021년04월17일,1119.56,978.63,948.04,974.17,973.89,940.99,949.18,944.45,861.34,872.34,863.70,863.37,865.07,875.06,908.52,937.88,896.28
2021년04월18일,1119.55,977.76,949.76,974.17,974.10,942.01,948.94,944.90,861.34,872.74,863.84,863.18,864.90,875.36,908.45,935.08,896.28
2021년04월19일,1117.97,979.56,949.60,974.17,973.11,943.04,949.34,944.46,861.59,872.40,863.75,863.39,864.87,875.31,908.76,935.37,895.81
2021년04월20일,1117.60,979.10,948.48,973.55,973.83,944.17,949.26,944.21,862.04,872.89,863.73,864.17,864.94,875.29,908.76,934.78,895.81
2021년04월21일,1116.76,979.63,948.34,972.78,974.45,943.53,949.34,944.27,862.15,873.16,863.72,863.70,865.20,875.42,908.91,934.64,894.65
2021년04월22일,1115.37,978.88,947.37,972.80,974.45,943.53,950.54,944.15,862.09,873.24,863.86,863.10,864.82,875.07,908.54,934.22,893.49
2021년04월23일,1114.98,978.59,948.58,973.41,974.45,944.10,950.94,944.53,862.62,872.01,864.00,863.01,864.68,875.38,909.10,933.54,893.95
2021년04월24일,1114.74,977.34,949.47,973.52,973.99,942.43,951.60,944.50,862.61,872.50,864.41,862.81,865.36,875.17,909.50,933.31,896.36
2021년04월25일,1114.26,978.05,950.82,972.66,974.25,942.34,951.18,943.94,861.58,872.33,864.54,862.92,865.29,874.81,909.28,932.75,896.36
2021년04월26일,1115.75,977.88,950.22,972.40,975.28,942.45,952.01,943.92,862.08,872.57,864.48,862.85,865.58,874.68,909.62,932.68,897.50
2021년04월27일,1115.60,977.72,949.02,972.51,975.36,942.57,952.42,944.33,861.96,874.02,864.57,863.09,865.50,874.23,909.40,932.85,896.36
2021년04월28일,1115.76,978.05,949.39,971.72,975.36,939.46,951.28,944.22,862.39,874.01,864.50,863.21,865.32,874.12,909.22,933.05,896.36
2021년04월29일,1116.87,978.42,948.57,971.84,974.95,939.46,949.65,944.02,862.06,873.83,863.75,863.28,865.11,874.44,909.25,932.99,895.12
2021년04월30일,1120.60,977.30,950.11,971.13,975.36,940.86,949.90,944.04,862.51,873.73,864.02,863.71,865.48,874.66,908.83,933.05,892.33
2021년05월01일,1120.07,978.77,949.85,971.20,974.95,946.60,949.05,943.08,862.25,873.63,864.25,863.51,866.36,875.13,908.66,932.15,897.56
2021년05월02일,1120.19,978.30,950.23,969.63,975.25,946.60,949.03,943.02,862.57,873.24,864.54,863.72,865.83,875.04,908.84,932.15,895.58
2021년05월03일,1119.78,977.98,950.21,969.95,975.47,946.68,949.03,942.62,862.59,873.11,864.24,863.65,865.79,875.02,908.11,932.13,893.26
2021년05월04일,1122.68,979.15,951.12,968.54,975.96,947.12,948.03,942.96,862.94,872.98,863.49,863.41,865.98,875.75,908.32,931.84,892.56
2021년05월05일,1123.13,979.01,949.61,970.54,976.32,947.12,948.02,943.45,862.76,873.44,864.40,862.89,865.62,875.24,908.28,932.13,893.56
2021년05월06일,1124.21,978.94,949.22,970.56,978.39,947.12,949.18,943.38,861.98,873.13,864.06,862.72,865.57,875.93,908.51,932.95,893.41
2021년05월07일,1122.57,980.52,949.04,969.86,978.21,946.07,947.91,943.10,862.24,873.42,864.23,863.42,865.74,875.74,908.37,933.29,894.42
2021년05월08일,1121.55,981.30,949.49,969.50,977.79,948.29,948.00,943.60,862.04,873.78,864.04,863.62,866.39,875.77,908.20,933.85,894.29
2021년05월09일,1121.84,981.45,948.36,969.80,976.54,947.10,945.77,943.78,861.40,873.61,863.84,863.68,865.62,875.43,908.26,933.79,889.75
2021년05월10일,1122.57,980.47,948.59,970.39,975.90,948.88,946.24,944.11,862.62,874.08,864.24,863.94,866.45,875.44,907.80,933.81,890.00
2021년05월11일,1122.82,979.95,948.92,971.06,977.01,948.88,946.66,944.14,863.04,873.77,864.56,863.45,866.56,875.80,907.97,933.79,891.22
2021년05월12일,1122.33,979.95,946.77,971.19,977.25,948.44,946.93,944.01,863.14,873.18,865.03,863.32,867.23,875.39,908.33,933.79,891.22
2021년05월13일,1123.22,979.47,947.34,971.87,977.04,947.34,946.18,943.55,863.01,873.17,865.06,862.80,867.33,875.04,908.34,933.79,891.22
2021년05월14일,1124.76,978.94,949.83,970.85,977.29,948.62,946.45,943.40,863.08,873.84,864.66,863.21,867.95,875.43,908.49,933.92,892.44
2021년05월15일,1125.48,979.23,949.39,970.74,977.08,947.48,944.69,944.46,863.21,873.37,864.83,863.20,868.15,875.73,908.34,933.81,895.48
2021년05월16일,1125.81,979.46,947.88,971.16,975.69,942.38,944.69,944.42,862.70,873.72,865.00,862.73,867.61,875.06,908.13,933.97,893.68
2021년05월17일,1125.81,980.11,948.33,972.45,975.92,942.60,944.78,944.12,862.60,873.46,864.71,862.80,868.10,874.90,909.27,934.14,891.32
2021년05월18일,1123.03,981.13,948.10,973.07,978.28,948.79,944.78,943.90,863.08,873.60,865.15,863.80,867.19,874.69,909.11,933.74,891.32
2021년05월19일,1122.60,981.32,948.17,970.15,977.08,949.95,944.30,943.00,862.92,873.57,865.59,863.52,866.43,874.54,909.29,933.34,892.63
